"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.886644125E0,-1.117000580E0,-3.806731403E-1,-6.749230623E-1
3.896645125E0,-1.356363654E0,-7.660495639E-1,-8.104614615E-1
3.906647125E0,-1.603024244E0,-1.162281394E0,-9.037662745E-1
3.916648125E0,-1.744679570E0,-1.518093348E0,-1.027653575E0
3.926649125E0,-1.876789808E0,-1.981601954E0,-1.267022967E0
3.936650125E0,-1.972300291E0,-2.638776541E0,-1.361179352E0
3.946651125E0,-1.905799508E0,-3.189912081E0,-1.330151916E0
3.956652125E0,-1.890490055E0,-3.551225662E0,-1.270236015E0
3.966654125E0,-1.923955798E0,-3.693036318E0,-1.283597946E0
3.976655125E0,-1.975984931E0,-3.615234375E0,-1.347052097E0
3.986656125E0,-1.985168099E0,-3.401605368E0,-1.381684542E0
3.996657125E0,-1.969197392E0,-3.111317873E0,-1.324339747E0
4.006658125E0,-1.948086262E0,-2.779243231E0,-1.188152432E0
4.016659125E0,-1.927863717E0,-2.406064034E0,-1.033664823E0
4.026661125E0,-1.897386789E0,-2.001083612E0,-9.337058067E-1
4.036662125E0,-1.890106797E0,-1.620337367E0,-9.336943626E-1
4.046663125E0,-1.914807439E0,-1.335993052E0,-1.006435513E0
4.056664125E0,-1.954743743E0,-1.164416194E0,-1.078251600E0
4.066665125E0,-2.000742912E0,-1.106014729E0,-1.080494404E0
4.076666125E0,-2.009504557E0,-1.123610973E0,-1.008306980E0
4.086668125E0,-1.938439131E0,-1.159200549E0,-9.193047881E-1
4.096669250E0,-1.787747145E0,-1.177823067E0,-8.657323718E-1
4.106670250E0,-1.577098012E0,-1.204978108E0,-8.512071371E-1
4.116671250E0,-1.389881015E0,-1.302879691E0,-8.663727641E-1
4.126672250E0,-1.271431684E0,-1.420428634E0,-8.679551482E-1
4.136673250E0,-1.215797663E0,-1.500171304E0,-8.001705408E-1
4.146674250E0,-1.219693184E0,-1.512298584E0,-6.457476616E-1
4.156676250E0,-1.267933130E0,-1.425448060E0,-4.526306391E-1
4.166677250E0,-1.360077381E0,-1.288173318E0,-3.066062331E-1
4.176678250E0,-1.419508815E0,-1.150823712E0,-2.469207793E-1
4.186679250E0,-1.382469058E0,-1.086288333E0,-1.972856522E-1
4.196680250E0,-1.261278629E0,-1.162389278E0,-6.861901283E-2
4.206682250E0,-1.164402008E0,-1.294748068E0,9.699614346E-2
4.216683250E0,-1.078450680E0,-1.397346616E0,2.593557537E-1
4.226684250E0,-1.030094266E0,-1.473161697E0,4.382168949E-1
4.236685250E0,-1.025319219E0,-1.521940947E0,6.372120380E-1
4.246686250E0,-1.056700468E0,-1.500305772E0,8.468645215E-1
4.256687250E0,-1.086388230E0,-1.406398177E0,1.048557401E0
4.266689250E0,-1.112801552E0,-1.290993810E0,1.222322702E0
4.276690250E0,-1.120280981E0,-1.180112839E0,1.370136619E0
4.286691250E0,-1.084558487E0,-1.074834108E0,1.511769652E0
4.296692250E0,-9.984590411E-1,-9.797039032E-1,1.667978644E0
4.306693250E0,-8.915414214E-1,-9.015726447E-1,1.838784456E0
4.316694250E0,-7.814846635E-1,-8.525065780E-1,2.011706829E0
4.326695250E0,-6.850499511E-1,-8.349891901E-1,2.174636126E0
4.336697250E0,-6.077505946E-1,-8.581112623E-1,2.341640949E0
4.346698250E0,-5.659697056E-1,-9.316506386E-1,2.515275002E0
4.356699250E0,-5.265125632E-1,-1.020841599E0,2.719222069E0
4.366700250E0,-4.475050569E-1,-1.129359126E0,2.942046642E0
4.376701250E0,-3.707412779E-1,-1.249071360E0,3.128830194E0
4.386703250E0,-3.044248521E-1,-1.455690622E0,3.288027525E0
4.396704250E0,-3.071780205E-1,-1.602207899E0,3.460087299E0
4.406705250E0,-3.118176162E-1,-1.712540507E0,3.662456036E0
4.416706250E0,-3.257515430E-1,-1.684472084E0,3.886421680E0
4.426707250E0,-2.796041369E-1,-1.682817578E0,4.119401455E0
4.436708250E0,-1.836560071E-1,-1.624082088E0,4.280234814E0
4.446709250E0,-1.262154430E-1,-1.539004445E0,4.285088062E0
4.456711250E0,-1.220888570E-1,-1.478554964E0,4.161544800E0
4.466712250E0,-9.081544727E-2,-1.282394052E0,3.995446444E0
4.476713250E0,-4.244312271E-2,-1.070594192E0,3.863774061E0
4.486714250E0,-1.633806853E-3,-8.427822590E-1,3.873685360E0
4.496715250E0,2.609289624E-2,-5.951098800E-1,4.061709881E0
4.506717250E0,-5.903046206E-2,-3.822822869E-1,4.302107811E0
4.516718250E0,-1.865860224E-1,-2.098308951E-1,4.506595135E0
4.526719250E0,-3.158136606E-1,-2.956577204E-2,4.639607430E0
4.536720250E0,-4.815938473E-1,1.444542408E-1,4.618611336E0
4.546721250E0,-5.949422121E-1,1.484864801E-1,4.461505413E0
4.556722250E0,-6.924315095E-1,-2.694419958E-2,4.303745747E0
4.566724250E0,-7.677208185E-1,-1.846735328E-1,4.195850372E0
4.576725250E0,-6.658751369E-1,-3.992382884E-1,4.113716602E0
4.586726250E0,-5.019890070E-1,-5.856004357E-1,4.078430653E0
4.596727250E0,-3.189310431E-1,-7.381071448E-1,4.110094070E0
4.606728250E0,-9.991177917E-2,-1.061488509E0,4.152500629E0
4.616729250E0,-3.268427029E-2,-1.380437255E0,4.050356865E0
4.626731250E0,-2.468289062E-2,-1.775507212E0,3.805617571E0
4.636732250E0,-1.052952185E-2,-2.103422880E0,3.499111891E0
4.646733250E0,3.570292890E-2,-2.165572166E0,3.180831909E0
4.656734250E0,1.108711809E-1,-2.170157433E0,2.942116737E0
4.666735250E0,2.377953529E-1,-2.168212652E0,2.790170193E0
4.676736250E0,4.319994450E-1,-2.141911030E0,2.678401709E0
4.686737250E0,6.495081782E-1,-2.097739458E0,2.561456919E0
4.696739250E0,7.738565207E-1,-2.065259695E0,2.350106001E0
4.706740250E0,7.969508171E-1,-2.058451891E0,2.012128115E0
4.716741250E0,7.976474762E-1,-2.046625137E0,1.624457479E0
4.726742250E0,8.167219162E-1,-1.929323316E0,1.253256798E0
4.736743250E0,8.528761864E-1,-1.764655232E0,9.057646394E-1
4.746745250E0,9.622839689E-1,-1.577984333E0,6.104781628E-1
4.756746250E0,1.090156794E0,-1.386134982E0,4.460630715E-1
4.766747250E0,1.212259889E0,-1.186297417E0,3.938632309E-1
4.776748250E0,1.309925795E0,-1.052241325E0,3.963871002E-1
4.786749250E0,1.408106685E0,-9.766771197E-1,3.878542185E-1
4.796750250E0,1.534810305E0,-9.855360985E-1,3.051468134E-1
4.806752250E0,1.695995569E0,-1.052183867E0,1.063435450E-1
4.816753250E0,1.866877913E0,-1.125975370E0,-1.500794590E-1
4.826754250E0,2.035225868E0,-1.171326160E0,-4.099490345E-1
4.836755250E0,2.175286055E0,-1.164123416E0,-6.604954600E-1
4.846756250E0,2.287750006E0,-1.111952066E0,-8.551387191E-1
4.856757250E0,2.380703449E0,-1.010925651E0,-9.862879515E-1
4.866759250E0,2.475269556E0,-8.906406760E-1,-1.080906630E0
4.876760250E0,2.591053009E0,-8.108872771E-1,-1.159209728E0
4.886761250E0,2.718040705E0,-8.078992963E-1,-1.257179379E0
4.896762250E0,2.839530468E0,-8.896642327E-1,-1.373793602E0
4.906763250E0,2.896062851E0,-1.039534330E0,-1.474577665E0
4.916764250E0,2.858913422E0,-1.193729043E0,-1.498250246E0
4.926766250E0,2.751383305E0,-1.281521797E0,-1.432172298E0
4.936767250E0,2.620577812E0,-1.276622176E0,-1.335671067E0
4.946768250E0,2.514722347E0,-1.218599200E0,-1.264757752E0
4.956769250E0,2.459203959E0,-1.156582117E0,-1.267341852E0
4.966770250E0,2.430810690E0,-1.105151772E0,-1.351121664E0
4.976771250E0,2.405069351E0,-1.055853248E0,-1.473209977E0
4.986773250E0,2.348519325E0,-1.027661800E0,-1.584435225E0
4.996774250E0,2.278344870E0,-9.855535030E-1,-1.634095192E0
5.006775250E0,2.195672750E0,-9.192425013E-1,-1.616485953E0
5.016776250E0,2.117225170E0,-8.304210305E-1,-1.537673116E0
5.026777250E0,2.036096573E0,-7.474725246E-1,-1.411686301E0
5.036778250E0,1.972609282E0,-6.659811139E-1,-1.283245683E0
5.046780250E0,1.921624660E0,-6.173118353E-1,-1.182616353E0
5.056781250E0,1.884109497E0,-6.266297102E-1,-1.089674115E0
5.066782250E0,1.838236451E0,-6.797226667E-1,-9.759003520E-1
5.076783250E0,1.789925814E0,-7.128750086E-1,-8.566253781E-1
5.086784250E0,1.699056625E0,-7.370538116E-1,-7.441588640E-1
5.096785125E0,1.633122802E0,-7.237140536E-1,-6.626278162E-1
5.106787125E0,1.605439425E0,-7.039752603E-1,-5.948067307E-1
5.116788125E0,1.613364458E0,-6.872599125E-1,-5.299241543E-1
5.126789125E0,1.618326902E0,-6.908844113E-1,-4.899813831E-1
5.136790125E0,1.628275514E0,-7.263638377E-1,-4.917398691E-1
5.146791125E0,1.680623412E0,-7.146446705E-1,-5.359138846E-1
5.156792125E0,1.708365321E0,-6.734660864E-1,-5.946274996E-1
5.166794125E0,1.719078422E0,-5.503545403E-1,-6.568461061E-1
5.176795125E0,1.680908680E0,-3.733182251E-1,-7.069191337E-1
5.186796125E0,1.630519509E0,-8.862537891E-2,-7.517075539E-1
5.196797125E0,1.565531492E0,1.643000990E-1,-7.895454764E-1
5.206798125E0,1.493823647E0,3.635478616E-1,-8.103522658E-1
5.216800125E0,1.422842383E0,4.973280430E-1,-8.136836290E-1
5.226801125E0,1.343266726E0,5.744163394E-1,-8.073544502E-1
5.236802125E0,1.277781487E0,5.869845748E-1,-8.079760075E-1
5.246803125E0,1.257326007E0,4.949789345E-1,-8.298640251E-1
5.256804125E0,1.266337872E0,2.148493081E-1,-8.784312606E-1
5.266805125E0,1.323120832E0,-2.095711231E-1,-9.218690395E-1
5.276807125E0,1.374069333E0,-7.703276873E-1,-9.485315681E-1
5.286808125E0,1.402782798E0,-1.339596629E0,-9.502161741E-1
5.296809125E0,1.425215960E0,-1.770683646E0,-9.410996437E-1
5.306810125E0,1.390500069E0,-1.977676868E0,-9.448108077E-1
5.316811125E0,1.298226833E0,-1.965639353E0,-1.036199689E0
5.326812125E0,1.199997783E0,-1.885526419E0,-1.220329046E0
5.336814125E0,1.111886501E0,-1.850281596E0,-1.292834878E0
5.346815125E0,9.371661544E-1,-1.746028900E0,-1.121817350E0
5.356816125E0,6.605265737E-1,-1.408518553E0,-8.423435688E-1
5.366817125E0,3.523147106E-1,-8.511386514E-1,-6.602568030E-1
5.376818125E0,8.360841125E-2,-2.025854141E-1,-6.293412447E-1
5.386819125E0,-1.133194268E-1,3.621004820E-1,-6.592204571E-1
5.396821125E0,-2.106845975E-1,7.244509459E-1,-6.457719803E-1
5.406822125E0,-2.273896337E-1,8.915378451E-1,-5.506359935E-1
5.416823125E0,-2.089989036E-1,9.612594247E-1,-4.085523188E-1
5.426824125E0,-1.965531856E-1,1.060333252E0,-2.749263942E-1
5.436825125E0,-2.429731488E-1,1.216971278E0,-1.826262623E-1
5.446827125E0,-3.205659986E-1,1.347861886E0,-1.451069266E-1
5.456828125E0,-3.873748779E-1,1.346969724E0,-1.668529660E-1
5.466829125E0,-4.250142872E-1,1.173809767E0,-2.628342509E-1
5.476830125E0,-4.621459246E-1,9.045865536E-1,-4.150000811E-1
5.486831125E0,-5.213312507E-1,6.610981226E-1,-5.651848316E-1
5.496832125E0,-5.846183300E-1,5.254444480E-1,-6.692188382E-1
5.506834125E0,-6.604984999E-1,4.997833073E-1,-7.173147202E-1
5.516835125E0,-7.595899105E-1,5.314027667E-1,-7.112674713E-1
5.526836125E0,-8.763556480E-1,5.393204093E-1,-6.876662970E-1
5.536837125E0,-9.696437716E-1,4.794847667E-1,-6.788921952E-1
5.546838125E0,-9.997236133E-1,3.970322013E-1,-7.071557641E-1
5.556839125E0,-9.656533003E-1,3.652029037E-1,-7.769353986E-1
5.566841125E0,-8.906587958E-1,4.044547081E-1,-8.723598123E-1
5.576842125E0,-8.129600286E-1,5.612219572E-1,-9.877631068E-1
5.586843125E0,-7.463353872E-1,7.932622433E-1,-1.120816350E0
5.596844125E0,-7.149729133E-1,1.062222004E0,-1.242536664E0
5.606845125E0,-7.227242589E-1,1.341217995E0,-1.329350591E0
5.616847125E0,-7.401405573E-1,1.576458693E0,-1.396524549E0
5.626848125E0,-7.571886778E-1,1.787360072E0,-1.460646272E0
5.636849125E0,-7.443421483E-1,1.940966368E0,-1.526339769E0
5.646850125E0,-6.847506762E-1,2.028318644E0,-1.613197207E0
5.656851125E0,-6.024798155E-1,2.095872164E0,-1.711560369E0
5.666852125E0,-4.663066864E-1,2.120135546E0,-1.817505240E0
5.676854125E0,-2.989989221E-1,2.105351925E0,-1.940352678E0
5.686855125E0,-1.093364581E-1,2.063828945E0,-2.075073481E0
5.696856125E0,4.858793318E-2,1.941756368E0,-2.145800829E0
5.706857125E0,2.212025970E-1,1.729443312E0,-2.153924227E0
5.716858125E0,3.744632602E-1,1.403832912E0,-2.087179184E0
5.726860125E0,5.281090140E-1,9.912703037E-1,-2.022540092E0
5.736861125E0,6.628080010E-1,5.475932956E-1,-1.993109465E0
5.746862125E0,7.852552533E-1,1.230379120E-1,-1.995985389E0
5.756863125E0,9.102984071E-1,-2.302668840E-1,-2.026119709E0
5.766864125E0,1.043538332E0,-4.758656025E-1,-2.050926685E0
5.776865125E0,1.152645946E0,-5.933312774E-1,-2.029563189E0
5.786867125E0,1.198559403E0,-5.831463337E-1,-1.976558089E0
5.796868125E0,1.272868752E0,-4.139653146E-1,-1.937878609E0
5.806869125E0,1.225919724E0,-1.956940889E-1,-1.969832659E0
5.816870125E0,1.064589143E0,-1.047697812E-1,-2.134053469E0
5.826871125E0,8.185440898E-1,-1.603132337E-1,-2.371644020E0
5.836872125E0,5.745724440E-1,-1.537418962E-1,-2.569873095E0
5.846874125E0,5.009663105E-1,-1.007161215E-1,-2.655521154E0
5.856875125E0,5.467860103E-1,6.168184429E-2,-2.609800577E0
5.866876125E0,5.820655823E-1,3.248928189E-1,-2.489643812E0
5.876877125E0,5.238486528E-1,6.550968289E-1,-2.377114296E0
5.886878125E0,3.782510757E-1,9.697985053E-1,-2.357108831E0
5.896880125E0,2.187165618E-1,1.205917358E0,-2.480468035E0
5.906881125E0,2.733089961E-3,1.252528429E0,-2.690206766E0
5.916882125E0,-2.944810092E-1,1.089359164E0,-2.962203503E0
5.926883125E0,-5.082776546E-1,7.326300144E-1,-3.133114100E0
5.936884125E0,-4.149466455E-1,5.020146370E-1,-3.116297007E0
5.946885125E0,-2.330930829E-1,4.166544974E-1,-3.013116598E0
5.956887125E0,-6.173545122E-2,1.389544308E-1,-2.942794085E0
5.966888125E0,7.405536622E-2,-2.781903744E-1,-3.054769516E0
5.976889125E0,1.521128863E-1,-8.482019305E-1,-3.342651606E0
5.986890125E0,2.282665819E-1,-1.490775824E0,-3.733763695E0
5.996891125E0,3.056420684E-1,-2.183690071E0,-4.068193436E0
6.006893125E0,3.669842184E-1,-2.728216648E0,-4.267187119E0
6.016894125E0,3.891310692E-1,-3.159221411E0,-4.326880455E0
6.026895125E0,2.856052816E-1,-3.498365879E0,-4.274501801E0
6.036896125E0,6.877552718E-2,-3.777002811E0,-4.107490063E0
6.046897125E0,-2.610856593E-1,-3.975592852E0,-3.858640432E0
6.056898125E0,-7.069329619E-1,-4.112549782E0,-3.572527885E0
6.066900125E0,-1.133698344E0,-4.182748318E0,-3.305856228E0
6.076901125E0,-1.292279482E0,-4.129750729E0,-3.133448601E0
6.086902125E0,-1.144934058E0,-3.985028982E0,-3.034749508E0
6.096903292E0,-8.370441794E-1,-3.813484192E0,-2.915312052E0
6.106904292E0,-6.773918271E-1,-3.687172413E0,-2.696710587E0
6.116906292E0,-7.594411373E-1,-3.528594017E0,-2.365904331E0
6.126907292E0,-9.444690943E-1,-3.260532618E0,-2.032601595E0
6.136908292E0,-1.125207782E0,-2.870370865E0,-1.808393955E0
6.146909292E0,-1.259510517E0,-2.410689592E0,-1.675555468E0
6.156910292E0,-1.370587707E0,-1.952971101E0,-1.551028371E0
6.166912292E0,-1.457426190E0,-1.607630730E0,-1.367277265E0
6.176913292E0,-1.458029151E0,-1.414602995E0,-1.124465466E0
6.186914292E0,-1.420950413E0,-1.368862271E0,-8.494433761E-1
6.196915292E0,-1.374501228E0,-1.396536708E0,-5.738016367E-1
6.206916292E0,-1.345099688E0,-1.422216654E0,-3.424184918E-1
6.216917292E0,-1.361487269E0,-1.571626425E0,-1.724323928E-1
6.226919292E0,-1.357224345E0,-1.782783747E0,-5.739149451E-2
6.236920292E0,-1.329199314E0,-2.074833632E0,4.957916215E-2
6.246921292E0,-1.275693893E0,-2.372560263E0,1.867914796E-1
6.256922292E0,-1.214547634E0,-2.621474743E0,3.545953929E-1
6.266923292E0,-1.151053071E0,-2.778259754E0,5.257223248E-1
6.276925292E0,-1.115018964E0,-2.835893393E0,6.789445877E-1
6.286926292E0,-1.150906682E0,-2.839722633E0,8.041610122E-1
6.296927292E0,-1.224357843E0,-2.796574831E0,9.141618013E-1
6.306928292E0,-1.285714388E0,-2.720953941E0,1.013792276E0
6.316929292E0,-1.312536955E0,-2.649998426E0,1.094581842E0
6.326930292E0,-1.262296438E0,-2.661243916E0,1.182872534E0
6.336932292E0,-1.182749629E0,-2.770947695E0,1.291164398E0
6.346933292E0,-1.108996034E0,-2.960654736E0,1.433261037E0
6.356934292E0,-1.037890673E0,-3.162207842E0,1.610281348E0
6.366935292E0,-9.861652851E-1,-3.327478886E0,1.800566435E0
6.376936292E0,-9.423162937E-1,-3.419527292E0,1.971930981E0
6.386938292E0,-9.105131030E-1,-3.432646751E0,2.102862597E0
6.396939292E0,-9.110294580E-1,-3.409122467E0,2.219573498E0
6.406940292E0,-9.287598729E-1,-3.353978157E0,2.333908319E0
6.416941292E0,-9.314717650E-1,-3.236709356E0,2.445834875E0
6.426942292E0,-9.216712713E-1,-3.066081524E0,2.566367626E0
6.436943292E0,-9.143028259E-1,-2.863759518E0,2.714689970E0
6.446945292E0,-9.358811975E-1,-2.659911156E0,2.900808811E0
6.456946292E0,-9.482986927E-1,-2.446351051E0,3.106499434E0
6.466947292E0,-9.619812369E-1,-2.257871866E0,3.275731325E0
6.476948292E0,-9.814170003E-1,-2.083185673E0,3.397395372E0
6.486949292E0,-9.985370040E-1,-1.934082627E0,3.494728088E0
6.496951292E0,-9.781355858E-1,-1.811529756E0,3.616507053E0
6.506952292E0,-9.206871390E-1,-1.743104339E0,3.780039549E0
6.516953292E0,-8.582655787E-1,-1.675052285E0,3.945874453E0
6.526954292E0,-7.561115623E-1,-1.607319713E0,4.076513290E0
6.536955292E0,-6.726046801E-1,-1.495090365E0,4.133766174E0
6.546957292E0,-5.643705726E-1,-1.451617241E0,4.175341606E0
6.556958292E0,-4.694882631E-1,-1.530251026E0,4.279374123E0
6.566959292E0,-3.508942723E-1,-1.753227234E0,4.478396893E0
6.576960292E0,-2.118684649E-1,-1.979980588E0,4.786600113E0
6.586961292E0,-1.290368736E-1,-2.072959185E0,5.079107285E0
6.596962292E0,-6.141309068E-2,-2.042266369E0,5.269072533E0
6.606964292E0,1.652425900E-2,-1.854127526E0,5.339400768E0
6.616965292E0,4.121549055E-2,-1.608283997E0,5.239227295E0
6.626966292E0,4.448726028E-2,-1.517705202E0,5.060378551E0
6.636967292E0,6.400290877E-2,-1.579347491E0,4.959010601E0
6.646968292E0,1.275389045E-1,-1.687046409E0,5.021922588E0
6.656970292E0,2.999340892E-1,-1.809300423E0,5.188314915E0
6.666971292E0,4.546927810E-1,-1.881910563E0,5.371466637E0
6.676972292E0,5.805265903E-1,-1.883927703E0,5.502480984E0
6.686973292E0,7.101061940E-1,-1.873798609E0,5.592660427E0
6.696974292E0,8.395656347E-1,-1.900032878E0,5.628353596E0
6.706976292E0,1.017103076E0,-1.875645518E0,5.585736275E0
6.716977292E0,1.288869858E0,-1.962011576E0,5.466979504E0
6.726978292E0,1.549748659E0,-1.818830967E0,5.371911526E0
6.736979292E0,1.829471827E0,-1.808370113E0,5.360151291E0
6.746980292E0,2.057484865E0,-1.650605798E0,5.362493992E0
6.756981292E0,2.212146521E0,-1.704463720E0,5.337498188E0
6.766983292E0,2.373229504E0,-2.150214434E0,5.215675831E0
6.776984292E0,2.444698334E0,-2.347967863E0,4.968633175E0
6.786985292E0,2.518460274E0,-2.808982849E0,4.613900661E0
6.796986292E0,2.464708090E0,-3.400619745E0,4.075535297E0
6.806987292E0,2.281409025E0,-3.457234621E0,3.428203344E0
6.816989292E0,2.144936562E0,-3.637488604E0,2.846439362E0
6.826990292E0,2.095371485E0,-3.666196108E0,2.365988493E0
6.836991292E0,2.068551540E0,-3.715197802E0,1.976626039E0
6.846992292E0,2.072330236E0,-3.833338737E0,1.615161300E0
6.856993292E0,2.149484396E0,-4.082402229E0,1.226269484E0
6.866994292E0,2.213354111E0,-4.400566578E0,7.846820354E-1
6.876996292E0,2.280972004E0,-4.661493301E0,3.289123774E-1
6.886997292E0,2.321876049E0,-4.816271305E0,-1.404213011E-1
6.896998292E0,2.311983585E0,-4.838793755E0,-5.802037716E-1
6.906999292E0,2.268776178E0,-4.661845684E0,-9.646509290E-1
6.917000292E0,2.203210831E0,-4.277517796E0,-1.286169648E0
6.927002292E0,2.150383949E0,-3.797801495E0,-1.553203344E0
6.937003292E0,2.123705149E0,-3.309674501E0,-1.803890109E0
6.947004292E0,2.127591372E0,-2.886138201E0,-2.042341232E0
6.957005292E0,2.175981045E0,-2.549646139E0,-2.276303053E0
6.967006292E0,2.255075693E0,-2.324941874E0,-2.497337103E0
6.977008292E0,2.379358053E0,-2.198202133E0,-2.712450266E0
6.987009292E0,2.513001680E0,-2.110606909E0,-2.908893585E0
6.997010292E0,2.640165329E0,-2.092144966E0,-3.085141659E0
7.007011292E0,2.765649080E0,-2.097896576E0,-3.245418549E0
7.017012292E0,2.892225742E0,-2.127931356E0,-3.331286430E0
7.027013292E0,3.041783810E0,-2.169125080E0,-3.332108736E0
7.037015292E0,3.208583832E0,-2.210825443E0,-3.294006586E0
7.047016292E0,3.363351583E0,-2.243994474E0,-3.208526373E0
7.057017292E0,3.433977842E0,-2.207278490E0,-3.104346275E0
7.067018292E0,3.455670595E0,-2.026180983E0,-3.048252821E0
7.077019292E0,3.502515793E0,-1.929553509E0,-3.049368620E0
7.087021292E0,3.530512333E0,-1.670044780E0,-3.095515251E0
7.097021875E0,3.490053892E0,-1.300002575E0,-3.156964064E0
7.107022875E0,3.481926203E0,-9.851077795E-1,-3.223265171E0
7.117023875E0,3.429934502E0,-5.279293060E-1,-3.283737421E0
7.127024875E0,3.357747078E0,-1.431810409E-1,-3.381008625E0
7.137026875E0,3.328370333E0,2.330884635E-1,-3.584421635E0
7.147027875E0,3.448644876E0,4.806775153E-1,-3.872271061E0
7.157028875E0,3.705943346E0,4.972849786E-1,-4.147918701E0
7.167029875E0,4.041762352E0,1.693661958E-1,-4.301920891E0
7.177030875E0,4.334531307E0,-4.645255506E-1,-4.296866417E0
7.187032875E0,4.436013222E0,-1.202777743E0,-4.131943226E0
7.197033875E0,4.328924656E0,-1.813174844E0,-3.856897116E0
7.207034875E0,4.113253117E0,-2.189193010E0,-3.560183048E0
7.217035875E0,3.831049442E0,-2.287135601E0,-3.313199997E0
7.227036875E0,3.516721010E0,-2.253102303E0,-3.117130518E0
7.237037875E0,3.164635420E0,-2.071396589E0,-2.975155115E0
7.247039875E0,2.880837679E0,-2.171195269E0,-2.966097593E0
7.257040875E0,2.591168880E0,-1.905516624E0,-3.107795238E0
7.267041875E0,2.346963882E0,-1.957935333E0,-3.365628719E0
7.277042875E0,2.094230652E0,-1.905329943E0,-3.662060738E0
7.287043875E0,1.790001392E0,-1.714214206E0,-3.845779181E0
7.297045875E0,1.530264378E0,-1.704824686E0,-3.906503201E0
7.307046875E0,1.231365800E0,-1.514570236E0,-3.870888472E0
7.317047875E0,9.096158147E-1,-1.139743924E0,-3.748852491E0
7.327048875E0,6.317713261E-1,-6.922832131E-1,-3.563685179E0
7.337049875E0,4.225046337E-1,-4.339773655E-1,-3.356517076E0
7.347051875E0,2.406705767E-1,-1.487478465E-1,-3.142403126E0
7.357052875E0,1.066280901E-1,1.839134283E-2,-2.929363728E0
7.367053875E0,1.788106933E-2,-1.476333104E-2,-2.744353294E0
7.377054875E0,-1.314871162E-1,8.253765851E-2,-2.591518164E0
7.387055875E0,-2.824794352E-1,9.203153662E-3,-2.484220266E0
7.397057875E0,-4.949730635E-1,-4.099343717E-2,-2.414646387E0
7.407058875E0,-6.517832875E-1,-1.764435507E-2,-2.370230198E0
7.417059875E0,-6.808854938E-1,-1.489840150E-1,-2.348364592E0
7.427060875E0,-5.665014982E-1,-2.561779022E-1,-2.350488186E0
7.437061875E0,-3.108355999E-1,-4.073216021E-1,-2.359532356E0
7.447063875E0,-1.522813644E-2,-5.223881006E-1,-2.319984674E0
7.457064875E0,1.812298000E-1,-5.031433105E-1,-2.214947224E0
7.467065875E0,1.508452594E-1,-4.797225296E-1,-2.087425709E0
7.477066875E0,-1.551833749E-1,-7.040888071E-1,-2.006174564E0
7.487067875E0,-4.715565741E-1,-1.212417841E0,-2.071478844E0
7.497068875E0,-5.531963110E-1,-1.832813501E0,-2.263373852E0
7.507070875E0,-3.943511546E-1,-2.433114290E0,-2.389851570E0
7.517071875E0,-1.081547961E-1,-2.868254662E0,-2.354225397E0
7.527072875E0,1.504013091E-1,-3.043755770E0,-2.180187464E0
7.537073875E0,2.446902543E-1,-2.978806496E0,-1.961220384E0
7.547074875E0,6.652367115E-2,-2.717844963E0,-1.739662766E0
7.557076875E0,-3.585471809E-1,-2.337198734E0,-1.512019277E0
7.567077875E0,-7.977432609E-1,-1.873887181E0,-1.298309445E0
7.577078875E0,-1.053547621E0,-1.306574941E0,-1.170133591E0
