"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.497924050E1,5.366340637E0,5.543871460E0,6.450236664E0
1.498924150E1,5.469176788E0,5.965095520E0,6.225404205E0
1.499924250E1,5.534740448E0,6.216123505E0,6.005661163E0
1.500924450E1,5.560187531E0,6.205495605E0,5.836512909E0
1.501924550E1,5.589376831E0,5.984854431E0,5.782924347E0
1.502924650E1,5.628894653E0,5.677842865E0,5.885910187E0
1.503924750E1,5.738915863E0,5.537285156E0,6.035000153E0
1.504924950E1,5.883664856E0,5.548811188E0,6.234235840E0
1.505925050E1,6.043233032E0,5.720953217E0,6.171965332E0
1.506925150E1,6.130950623E0,6.011049957E0,5.709876251E0
1.507925250E1,6.079757080E0,6.364015961E0,5.198240204E0
1.508925450E1,6.008954315E0,6.624624023E0,5.106930084E0
1.509925550E1,5.901477814E0,6.625971222E0,5.059329071E0
1.510925600E1,5.647605743E0,6.455625458E0,4.817881165E0
1.511925800E1,5.302273865E0,6.194568329E0,4.672234039E0
1.512925900E1,5.082830200E0,5.990093536E0,4.681814117E0
1.513926000E1,5.139412537E0,5.880820770E0,4.619992676E0
1.514926100E1,5.383854218E0,5.855074310E0,4.697232056E0
1.515926300E1,5.670358429E0,5.886359253E0,4.701423340E0
1.516926400E1,5.896687775E0,6.036197662E0,4.735851746E0
1.517926500E1,6.011948090E0,6.269712067E0,4.701273651E0
1.518926600E1,5.915548553E0,6.449338531E0,4.550686798E0
1.519926800E1,5.701942749E0,6.556066589E0,4.624034271E0
1.520926900E1,5.554199982E0,6.563251648E0,4.575984192E0
1.521927000E1,5.509143677E0,6.423442383E0,4.215234375E0
1.522927100E1,5.607489166E0,6.253994751E0,4.012555847E0
1.523927300E1,5.816604309E0,6.049220581E0,3.470233612E0
1.524927400E1,5.957012329E0,5.942043457E0,3.255579987E0
1.525927500E1,5.967490540E0,5.888005829E0,3.115621033E0
1.526927700E1,5.894143066E0,5.896538086E0,3.159779205E0
1.527927800E1,5.821993103E0,5.943839722E0,3.180286560E0
1.528927900E1,5.799689484E0,5.921835480E0,3.156036987E0
1.529928000E1,5.796995087E0,5.902375946E0,3.156186676E0
1.530928200E1,5.907315674E0,5.968688049E0,3.261866913E0
1.531928300E1,6.081104279E0,6.161487122E0,3.511697388E0
1.532928400E1,6.231840820E0,6.321055298E0,3.620670776E0
1.533928500E1,6.289770355E0,6.301595764E0,3.621269531E0
1.534928700E1,6.277196503E0,6.162385254E0,3.429967346E0
1.535928800E1,6.160439301E0,6.069578247E0,3.651207275E0
1.536928900E1,6.021977234E0,5.926475830E0,3.498824158E0
1.537929100E1,5.831124115E0,5.771697693E0,3.462150421E0
1.538929200E1,5.563031616E0,5.718857574E0,3.528013458E0
1.539929300E1,5.332810364E0,5.600603485E0,3.366948395E0
1.540929400E1,5.149741058E0,5.389692078E0,3.203039246E0
1.541929600E1,4.873715057E0,5.229076080E0,2.974763947E0
1.542929700E1,4.619543610E0,5.050347748E0,2.756966858E0
1.543929800E1,4.657414856E0,4.830455017E0,2.484683075E0
1.544929900E1,4.923262024E0,4.657564545E0,2.144590302E0
1.545930100E1,5.232369232E0,4.584067383E0,1.999541931E0
1.546930200E1,5.393134918E0,4.548142090E0,1.610800323E0
1.547930300E1,5.292843475E0,4.405189362E0,1.465302887E0
1.548930400E1,5.068160706E0,4.258195038E0,1.321601715E0
1.549930600E1,4.947212219E0,3.841162262E0,9.822573853E-1
1.550930700E1,4.837041321E0,3.256927185E0,3.366499329E-1
1.551930800E1,4.714446259E0,2.715054016E0,3.652404785E-1
1.552931000E1,4.644541626E0,2.318678284E0,9.729766846E-2
1.553931100E1,4.291276245E0,2.009571075E0,5.367837524E-1
1.554931200E1,3.915707245E0,1.788331146E0,6.502478027E-1
1.555931300E1,3.664828949E0,1.646875305E0,6.258485413E-1
1.556931500E1,3.574416962E0,1.436412964E0,5.689668274E-1
1.557931600E1,3.894301758E0,9.400451660E-1,-2.095642090E-3
1.558931700E1,4.704417114E0,-4.535568237E-2,-9.837542725E-1
1.559931800E1,5.986501007E0,-1.258882141E0,-1.703757019E0
1.560932000E1,7.366780701E0,-2.098037109E0,-2.228865051E0
1.561932100E1,8.268505554E0,-2.465672607E0,-2.276765442E0
1.562932200E1,8.672964478E0,-2.416275330E0,-2.166145477E0
1.563932400E1,9.007219391E0,-2.115101624E0,-1.445094910E0
1.564932500E1,9.682914276E0,-2.050585785E0,-9.328601074E-1
1.565932600E1,1.057505905E1,-2.432441711E0,3.802093506E-2
1.566932700E1,1.174547516E1,-3.115321655E0,1.016236725E0
1.567932900E1,1.309506866E1,-3.772754517E0,1.770218811E0
1.568933000E1,1.412163391E1,-4.154909821E0,2.531385956E0
1.569933100E1,1.456576035E1,-4.007616119E0,3.413800964E0
1.570933200E1,1.471949066E1,-3.227288818E0,3.825444946E0
1.571933400E1,1.444960190E1,-2.253114624E0,4.180356903E0
1.572933500E1,1.380025223E1,-1.643582153E0,4.468058624E0
1.573933600E1,1.315284851E1,-1.400936737E0,4.741090851E0
1.574933700E1,1.268432281E1,-1.313668213E0,4.821623383E0
1.575933900E1,1.237641312E1,-1.345402222E0,4.751569061E0
1.576934000E1,1.228914459E1,-1.522334290E0,4.594994659E0
1.577934100E1,1.254690857E1,-1.955234070E0,4.063000946E0
1.578934300E1,1.263687149E1,-2.522554321E0,3.431763611E0
1.579934400E1,1.256457184E1,-3.029100952E0,3.717369690E0
1.580934500E1,1.272803192E1,-3.528163147E0,3.294948120E0
1.581934600E1,1.282173706E1,-3.888613586E0,3.422333221E0
1.582934800E1,1.281964142E1,-4.043990479E0,3.758833466E0
1.583934900E1,1.269375320E1,-3.847000122E0,3.905229034E0
1.584935000E1,1.259630585E1,-3.391647034E0,4.049978027E0
1.585935100E1,1.259121643E1,-2.919678497E0,4.462220764E0
1.586935300E1,1.243239670E1,-2.738106079E0,5.254822540E0
1.587935400E1,1.224543549E1,-2.874921570E0,6.134393463E0
1.588935500E1,1.231803452E1,-3.553460541E0,6.626120911E0
1.589935600E1,1.239272919E1,-4.489314423E0,7.490273895E0
1.590935800E1,1.211281128E1,-5.365143127E0,7.506889343E0
1.591935900E1,1.145028900E1,-5.900729370E0,7.232809296E0
1.592936000E1,1.067579956E1,-6.099066925E0,6.711742859E0
1.593936200E1,9.765841827E0,-6.088289337E0,6.065536652E0
1.594936300E1,8.899293823E0,-5.897885284E0,5.729635162E0
1.595936400E1,8.423134003E0,-5.884263611E0,5.630241852E0
1.596936500E1,8.403973846E0,-6.276747437E0,5.337750092E0
1.597936700E1,8.541687469E0,-7.024592285E0,4.775968323E0
1.598936800E1,8.275241547E0,-7.645201721E0,3.941004639E0
1.599936900E1,7.444768524E0,-7.712411957E0,2.945724335E0
1.600937000E1,6.623725891E0,-7.290439453E0,2.091151428E0
1.601937200E1,6.321654053E0,-6.670129395E0,1.434317322E0
1.602937300E1,6.839577026E0,-6.097869415E0,7.527845764E-1
1.603937400E1,8.010442200E0,-5.757177887E0,2.995271301E-1
1.604937600E1,9.005872192E0,-5.429509277E0,3.124003601E-1
1.605937700E1,9.553732910E0,-5.021308136E0,5.134323120E-1
1.606937800E1,9.790540466E0,-4.523892517E0,6.912625122E-1
1.607937900E1,9.813592529E0,-3.960913239E0,8.749305725E-1
1.608938100E1,9.620344391E0,-3.420836334E0,1.302441559E0
1.609938200E1,9.386380920E0,-3.027154999E0,1.604513397E0
1.610938350E1,9.491911469E0,-2.880010986E0,1.559606781E0
1.611938450E1,9.688602448E0,-3.058290253E0,1.788929901E0
1.612938650E1,9.413624268E0,-3.299887848E0,2.328707428E0
1.613938750E1,9.052275696E0,-3.531156921E0,2.576142883E0
1.614938850E1,9.087751923E0,-3.761378174E0,2.423011322E0
1.615939050E1,9.472002869E0,-3.879332886E0,2.469414825E0
1.616939150E1,9.782457275E0,-3.760030975E0,2.705324249E0
1.617939250E1,9.911039886E0,-3.467988281E0,2.787353668E0
1.618939350E1,9.936037903E0,-3.098406830E0,2.966680756E0
1.619939550E1,9.708511047E0,-2.625839539E0,3.330274658E0
1.620939650E1,9.356143799E0,-2.204166412E0,3.548071747E0
1.621939750E1,9.372459869E0,-1.998194733E0,3.462599487E0
1.622939850E1,9.838291168E0,-2.089953918E0,3.110531616E0
1.623940050E1,1.033286270E1,-2.276166687E0,3.039130096E0
1.624940150E1,1.063598236E1,-2.293530579E0,3.140169983E0
1.625940250E1,1.104837479E1,-2.107467499E0,3.992647247E0
1.626940450E1,1.113040421E1,-1.489851837E0,5.897885284E0
1.627940550E1,1.074944641E1,-6.900650024E-1,6.381978607E0
1.628940650E1,1.013662079E1,-1.188528442E-1,6.633605347E0
1.629940750E1,9.570198669E0,2.041754150E-1,6.542594604E0
1.630940950E1,9.489366760E0,8.801696777E-2,5.918692017E0
1.631941050E1,1.000010468E1,-1.706451416E-1,5.821544037E0
1.632941150E1,1.044872177E1,-2.405497742E-1,6.306086426E0
1.633941250E1,1.040306671E1,2.275268555E-2,6.710245972E0
1.634941450E1,1.039453445E1,1.419049072E-1,6.457421722E0
1.635941550E1,1.048389862E1,-6.242019653E-2,6.403084717E0
1.636941650E1,1.051712952E1,-5.439688110E-1,5.498366089E0
1.637941850E1,1.020502853E1,-1.271605682E0,4.536466370E0
1.638941950E1,9.731114044E0,-2.136956177E0,3.151546326E0
1.639942050E1,9.562564545E0,-3.201692047E0,1.374441833E0
1.640942150E1,9.652527466E0,-4.193679199E0,-2.802172852E-1
1.641942350E1,9.822873230E0,-4.841382294E0,-1.254241791E0
1.642942450E1,9.752369843E0,-4.711751862E0,-1.663490753E0
1.643942550E1,9.244925079E0,-4.061204681E0,-2.268532562E0
1.644942750E1,8.561596069E0,-3.709735565E0,-3.538042603E0
1.645942850E1,8.493188324E0,-3.754492493E0,-4.536017303E0
1.646942950E1,8.801397400E0,-3.869154053E0,-4.733456726E0
1.647943050E1,9.000633087E0,-4.099824371E0,-5.447322235E0
1.648943250E1,9.056017914E0,-4.329297180E0,-5.162314911E0
1.649943350E1,8.516090698E0,-4.220024414E0,-4.075574799E0
1.650943450E1,8.317753143E0,-4.467459869E0,-4.939578094E0
1.651943550E1,8.621770935E0,-4.380490723E0,-2.235151978E0
1.652943750E1,8.512348480E0,-3.529809723E0,-2.960842896E-1
1.653943850E1,8.024662628E0,-2.536026306E0,5.261558533E-1
1.654943950E1,7.836354218E0,-1.852996674E0,1.141376495E0
1.655944150E1,8.139922943E0,-1.361568604E0,1.401385803E0
1.656944250E1,8.500223694E0,-8.530760193E-1,1.598675537E0
1.657944350E1,8.558302917E0,-2.947370911E-1,1.582658844E0
1.658944450E1,8.297545166E0,1.996847534E-1,1.224004669E0
1.659944650E1,7.896678772E0,5.545967102E-1,8.253836060E-1
1.660944750E1,7.739954681E0,8.113128662E-1,5.336402893E-1
1.661944850E1,7.917036438E0,9.764195251E-1,7.750881958E-1
1.662944950E1,8.354127502E0,1.013093262E0,1.160985718E0
1.663945150E1,8.916508026E0,9.214837646E-1,1.229243774E0
1.664945250E1,9.433532867E0,7.617658997E-1,1.271455994E0
1.665945350E1,9.845476227E0,7.173083496E-1,1.340312805E0
1.666945550E1,1.036729111E1,6.930587769E-1,1.221459961E0
1.667945650E1,1.094703552E1,7.150630188E-1,1.321601715E0
1.668945750E1,1.132035919E1,9.873468018E-1,1.742077332E0
1.669945850E1,1.150537445E1,1.279539185E0,2.564766541E0
1.670946050E1,1.170116730E1,1.495839386E0,2.670596466E0
1.671946150E1,1.181328415E1,1.656305695E0,2.231709137E0
1.672946250E1,1.185669388E1,1.779200134E0,1.966909790E0
1.673946450E1,1.197180450E1,1.953886871E0,1.364263000E0
1.674946550E1,1.211086533E1,2.129022675E0,1.192869415E0
1.675946650E1,1.215966385E1,2.188299408E0,7.961943054E-1
1.676946750E1,1.210128525E1,2.094294891E0,1.358724518E0
1.677946950E1,1.201266953E1,1.990261230E0,1.019829254E0
1.678947050E1,1.182061890E1,1.814526672E0,7.081773376E-1
1.679947150E1,1.168455185E1,1.761985931E0,3.387455750E-1
1.680947250E1,1.159833115E1,1.760489044E0,-1.631607056E-2
1.681947450E1,1.158815231E1,1.484762421E0,2.315684509E-1
1.682947550E1,1.165461411E1,1.008901978E0,8.520281982E-1
1.683947650E1,1.150058441E1,6.406677246E-1,1.432820435E0
1.684947850E1,1.115435440E1,4.858895874E-1,1.619482269E0
1.685947950E1,1.070962921E1,6.878196716E-1,1.559157715E0
1.686948050E1,1.011147308E1,1.293160858E0,1.425934753E0
1.687948150E1,9.560319214E0,2.019450531E0,1.259780273E0
1.688948350E1,9.369466095E0,2.693349152E0,8.599617004E-1
1.689948450E1,9.559421082E0,3.333867188E0,6.090834045E-1
1.690948550E1,9.987830200E0,3.842509460E0,9.702822876E-1
1.691948750E1,1.031564850E1,4.308789825E0,1.770967255E0
1.692948850E1,1.042701691E1,4.566703491E0,2.593506775E0
1.693948950E1,1.059077637E1,4.602778473E0,2.923121338E0
1.694949050E1,1.072923843E1,4.604275360E0,2.591261444E0
1.695949250E1,1.068133804E1,4.561015320E0,2.049537964E0
1.696949350E1,1.051937485E1,4.508773956E0,1.559756470E0
1.697949450E1,1.038585251E1,4.502487030E0,1.280886383E0
1.698949650E1,1.028556107E1,4.570745087E0,1.328038330E0
1.699949750E1,1.000324814E1,4.761298828E0,1.570683746E0
1.700949850E1,9.699380035E0,4.880151672E0,1.706451416E0
1.701949950E1,9.495204620E0,4.707859955E0,1.467847595E0
1.702950150E1,9.221873016E0,4.398004303E0,9.057664490E-1
1.703950250E1,8.870852966E0,4.166735229E0,4.367916870E-1
1.704950350E1,8.548722839E0,4.040847015E0,2.249821472E-1
1.705950450E1,8.192164307E0,4.115092621E0,6.310876465E-1
1.706950650E1,7.824528809E0,4.228556671E0,1.152453461E0
1.707950750E1,7.491471405E0,4.268822937E0,1.166374512E0
1.708950850E1,7.219337311E0,4.274660797E0,8.280780029E-1
1.709951050E1,7.034172363E0,4.230502625E0,1.347198486E-1
1.710951162E1,6.622079315E0,4.273163910E0,-2.636018372E-1
1.711951262E1,6.092330933E0,4.555626526E0,-3.945794678E-1
1.712951362E1,5.703439636E0,5.025200043E0,-1.055904236E0
1.713951562E1,5.573958893E0,5.318739624E0,-1.354682922E0
1.714951662E1,5.664969635E0,5.159171448E0,-1.492995300E0
1.715951762E1,5.611231384E0,4.937183075E0,-1.448388062E0
1.716951962E1,5.229375458E0,4.935237122E0,-1.376088409E0
1.717952062E1,4.652924194E0,5.269641724E0,-1.430275726E0
1.718952162E1,4.121828613E0,5.908662872E0,-1.507515106E0
1.719952262E1,3.740721130E0,6.531517639E0,-1.260828094E0
1.720952462E1,3.434008942E0,6.881789246E0,-7.237449646E-1
1.721952562E1,3.266207886E0,7.128925323E0,-1.314266968E-1
1.722952662E1,3.606150970E0,7.303162994E0,5.358856201E-1
1.723952862E1,4.518204346E0,7.272925873E0,1.010249176E0
1.724952962E1,5.442981262E0,7.105124817E0,9.363029480E-1
1.725953062E1,5.696553955E0,7.104675751E0,9.012757874E-1
1.726953162E1,5.061275024E0,7.467970276E0,1.145268402E0
1.727953362E1,4.092938690E0,7.893535309E0,1.157093811E0
1.728953462E1,3.435356140E0,8.320447540E0,1.029559021E0
1.729953562E1,3.369343414E0,8.922345886E0,5.590873718E-1
1.730953762E1,3.697610779E0,9.294472046E0,-1.938468933E-1
1.731953862E1,3.849694519E0,9.721833344E0,-6.987469482E-1
1.732953962E1,3.853586426E0,9.750124512E0,-1.602118378E0
1.733954062E1,3.948189697E0,8.947643280E0,-2.174228668E0
1.734954262E1,4.121828613E0,7.803273010E0,-1.936522980E0
1.735954362E1,4.163891144E0,6.734495544E0,-1.237626343E0
1.736954462E1,3.805087280E0,6.061345367E0,-1.212478638E-1
1.737954662E1,3.329376526E0,5.960006104E0,8.773255920E-1
1.738954762E1,2.926863556E0,6.088139648E0,1.530267792E0
1.739954862E1,2.456391907E0,6.322252808E0,1.535357208E0
1.740954962E1,1.959724731E0,6.500232697E0,1.164727936E0
1.741955162E1,1.659748535E0,6.561605072E0,9.240284729E-1
1.742955262E1,1.579216003E0,6.895560608E0,8.898994446E-1
1.743955362E1,1.474882965E0,7.431446228E0,6.171665955E-1
1.744955462E1,1.653162231E0,7.737110596E0,1.942959595E-1
1.745955662E1,2.150577850E0,7.914940796E0,5.295986938E-1
1.746955762E1,2.426005096E0,8.258476410E0,1.643582153E0
1.747955862E1,2.262395325E0,8.735234985E0,3.019670563E0
1.748956062E1,1.774410095E0,9.276060333E0,4.158801727E0
1.749956162E1,1.107247467E0,9.681567078E0,4.718038788E0
1.750956262E1,6.846762085E-1,9.765841827E0,4.963228912E0
1.751956462E1,5.912704468E-1,9.463171234E0,5.061275024E0
1.752956562E1,5.411247253E-1,9.079968109E0,5.126988373E0
1.753956662E1,4.092489624E-1,8.892707520E0,5.128784637E0
1.754956762E1,7.289840698E-2,8.978030090E0,5.103038177E0
1.755956962E1,-4.170327759E-1,9.327104187E0,4.942721558E0
1.756957062E1,-8.129594421E-1,9.676627350E0,4.693340149E0
1.757957162E1,-8.918453979E-1,9.977950745E0,4.061803436E0
1.758957362E1,-6.734495544E-1,9.967921600E0,3.689228210E0
1.759957462E1,-5.987548828E-3,9.481433258E0,3.327131195E0
1.760957562E1,8.143066406E-1,8.786727905E0,3.141517181E0
1.761957662E1,1.365460510E0,8.389304352E0,3.107986908E0
1.762957862E1,1.645528107E0,8.346942444E0,3.186723175E0
1.763957962E1,1.794318695E0,8.499175873E0,3.123404846E0
1.764958063E1,2.096390533E0,8.516839142E0,2.831511841E0
1.765958262E1,2.751428375E0,8.139623566E0,2.542013855E0
1.766958362E1,3.377725983E0,7.802674255E0,2.646197205E0
1.767958462E1,3.482208710E0,7.917186127E0,2.934198303E0
1.768958562E1,3.229833527E0,8.231233063E0,3.168461151E0
1.769958762E1,2.853516083E0,8.530161438E0,3.381767578E0
1.770958863E1,2.590812378E0,8.754694519E0,3.488345947E0
1.771958962E1,2.594853973E0,8.739276581E0,3.457809448E0
1.772959162E1,2.790497131E0,8.501870270E0,3.436254272E0
1.773959262E1,3.109483795E0,8.260721741E0,3.422033844E0
1.774959362E1,3.439248047E0,8.054001617E0,3.445534973E0
1.775959462E1,3.738924866E0,7.824079742E0,3.731590118E0
1.776959662E1,3.867507477E0,7.695796509E0,4.209097137E0
1.777959762E1,3.863016815E0,7.701334991E0,4.596491547E0
1.778959862E1,3.837420044E0,7.803722076E0,4.769082642E0
1.779960062E1,3.921245728E0,7.939789124E0,4.750820618E0
1.780960162E1,4.101920013E0,8.023016052E0,4.607718201E0
1.781960262E1,4.289929047E0,8.043074341E0,4.441264343E0
1.782960362E1,4.425247650E0,7.998916168E0,4.330195312E0
1.783960562E1,4.500241699E0,7.935897217E0,4.355792084E0
1.784960662E1,4.602479095E0,7.811954956E0,4.459975433E0
1.785960762E1,4.815037079E0,7.534881134E0,4.545896759E0
1.786960962E1,5.090614014E0,7.261100464E0,4.642445984E0
1.787961062E1,5.256469116E0,7.125931549E0,4.652175751E0
1.788961162E1,5.252726898E0,7.013215942E0,4.494852905E0
1.789961262E1,5.099295959E0,6.876699829E0,4.265829163E0
1.790961462E1,4.818928986E0,6.733747101E0,4.014501801E0
1.791961562E1,4.621639252E0,6.439608765E0,3.640878754E0
1.792961662E1,4.602329407E0,6.094725952E0,3.493734741E0
1.793961862E1,4.749024353E0,5.746849365E0,3.539539490E0
1.794961962E1,5.038222961E0,5.389692078E0,3.535198517E0
1.795962062E1,5.370082855E0,5.255870361E0,3.742218018E0
1.796962162E1,5.816903687E0,5.253325653E0,3.862268372E0
1.797962362E1,6.261628876E0,5.240003357E0,3.945195923E0
1.798962462E1,6.486910400E0,5.281317444E0,4.118385773E0
1.799962562E1,6.469845886E0,5.344186707E0,4.215833130E0
1.800962762E1,6.370153198E0,5.210664368E0,4.108057251E0
1.801962862E1,6.476731567E0,4.846920776E0,3.955973511E0
1.802962962E1,6.888225861E0,4.349355469E0,3.680845642E0
1.803963062E1,7.383096771E0,3.951033783E0,3.574117584E0
1.804963262E1,7.605683899E0,3.933370514E0,3.640130310E0
1.805963362E1,7.373965759E0,4.224814453E0,3.807631989E0
1.806963462E1,6.728657684E0,4.647385712E0,4.054169312E0
1.807963662E1,5.981112213E0,4.906945953E0,4.086053009E0
1.808963762E1,5.554349670E0,4.903652802E0,3.949237518E0
1.809963862E1,5.792953491E0,4.494104462E0,3.494333496E0
1.810963888E1,6.525380402E0,3.776197357E0,2.943029938E0
1.811964087E1,7.392676849E0,3.343596954E0,2.590962067E0
1.812964187E1,8.019722900E0,3.425177307E0,2.512674866E0
1.813964287E1,7.906707916E0,4.118086395E0,2.774779816E0
1.814964487E1,7.131170654E0,5.491630096E0,3.185525665E0
1.815964587E1,6.539451141E0,6.521937561E0,3.987857208E0
1.816964688E1,6.567592621E0,6.524033203E0,5.186115417E0
1.817964787E1,7.286996613E0,5.341941376E0,5.974226532E0
1.818964987E1,8.446635132E0,3.595074005E0,6.405330048E0
1.819965087E1,9.822274475E0,2.030976563E0,6.181994476E0
1.820965187E1,1.108205475E1,8.884025574E-1,5.966143341E0
1.821965387E1,1.151450546E1,3.719764709E-1,6.664141846E0
1.822965488E1,1.091724747E1,5.168751526E-1,7.694000244E0
1.823965587E1,9.869576111E0,1.191372528E0,8.284222870E0
1.824965787E1,9.036408691E0,2.171085205E0,8.497529297E0
1.825965887E1,8.715476074E0,3.216211853E0,8.384214935E0
1.826965987E1,8.608149261E0,4.171225891E0,8.146509247E0
1.827966087E1,8.649163971E0,5.012775879E0,7.945926361E0
1.828966288E1,8.665779419E0,5.607489166E0,7.782615967E0
1.829966387E1,8.504714355E0,5.853128357E0,7.599846039E0
1.830966487E1,8.251141663E0,5.673202515E0,7.197482758E0
1.831966687E1,8.012388153E0,5.086273041E0,6.614744568E0
1.832966787E1,7.742050323E0,4.271217957E0,6.141279144E0
1.833966887E1,7.393574982E0,3.315605164E0,5.591771851E0
1.834966987E1,6.952592010E0,2.393522644E0,5.446573792E0
1.835967187E1,6.372548218E0,1.599274292E0,5.450316010E0
1.836967287E1,5.833818512E0,1.096769257E0,5.672753448E0
1.837967387E1,5.443879395E0,8.464897156E-1,5.902076569E0
1.838967587E1,5.344486084E0,7.345225525E-1,6.372099152E0
1.839967687E1,5.581593018E0,7.194039917E-1,6.939569092E0
1.840967787E1,6.099216614E0,8.330177307E-1,7.370223541E0
1.841967887E1,6.720275116E0,1.204245758E0,7.523355103E0
1.842968087E1,7.311695251E0,1.741478577E0,7.600744171E0
1.843968187E1,7.945626984E0,2.214045868E0,7.717201996E0
1.844968287E1,8.599167938E0,2.543061676E0,7.859406281E0
1.845968487E1,9.089697876E0,2.798730011E0,8.089627533E0
1.846968587E1,9.435329132E0,2.799777832E0,8.380472717E0
1.847968687E1,9.552236023E0,2.503394165E0,8.654103699E0
1.848968787E1,9.229207764E0,2.247426453E0,8.427924042E0
1.849968987E1,8.346942444E0,2.339185638E0,7.815397797E0
1.850969087E1,7.692353668E0,2.435585175E0,7.101681976E0
1.851969187E1,7.523205414E0,2.144739990E0,6.262826385E0
1.852969387E1,7.117548981E0,2.002685394E0,5.926775208E0
1.853969487E1,6.354435883E0,1.971400452E0,6.322701874E0
1.854969587E1,5.795049133E0,1.934577026E0,7.052135010E0
1.855969787E1,5.611381073E0,1.852098541E0,7.861202545E0
1.856969887E1,5.647755432E0,1.639989624E0,8.430917816E0
1.857969987E1,5.831573181E0,1.363364868E0,8.555009766E0
1.858970087E1,6.050567780E0,1.128353577E0,8.289761353E0
1.859970287E1,6.094576263E0,1.005309448E0,7.918233948E0
1.860970387E1,5.916446686E0,9.425898743E-1,7.678133240E0
1.861970487E1,5.577401733E0,1.112187195E0,7.515571289E0
1.862970687E1,5.262905731E0,1.452579346E0,7.319179688E0
1.863970787E1,5.153034210E0,1.666484528E0,7.242838440E0
1.864970887E1,5.208119659E0,1.676962738E0,7.170538788E0
